date,residual
2017-01-10 21:45:00,-10.976163125545417
2017-01-10 22:00:00,-11.195846537402135
2017-01-10 22:15:00,-11.195530666330972
2017-01-10 22:30:00,-11.19521482568536
2017-01-10 22:45:00,-11.194899015464228
2017-01-10 23:00:00,-11.194583235666512
2017-01-10 23:15:00,-11.413768027978158
2017-01-10 23:30:00,-11.41345230902407
2017-01-10 23:45:00,-11.4131366204902
2017-01-11 00:00:00,-11.852320817416988
2017-01-11 00:15:00,-11.852005189720348
2017-01-11 00:30:00,-11.851689592440728
2017-01-11 00:45:00,-11.851374025577051
2017-01-11 01:00:00,-11.851058489128267
2017-01-11 01:15:00,-11.850742983093298
2017-01-11 01:30:00,-12.070427774499882
2017-01-11 01:45:00,-12.289611917302043
2017-01-11 02:00:00,-12.289296502502122
2017-01-11 02:15:00,-12.28898111811175
2017-01-11 02:30:00,-12.288665764129867
2017-01-11 02:45:00,-12.507850028568093
2017-01-11 03:00:00,-12.507534735399979
2017-01-11 03:15:00,-12.727219739665959
2017-01-11 03:30:00,-12.726904507307346
2017-01-11 03:45:00,-12.72658930535188
2017-01-11 04:00:00,-12.726274133798505
2017-01-11 04:15:00,-12.725958992646149
2017-01-11 04:30:00,-12.945644148922552
2017-01-11 04:45:00,-12.945329068569032
2017-01-11 05:00:00,-12.945014018613334
2017-01-11 05:15:00,-12.94469899905438
2017-01-11 05:30:00,-12.944384009891122
2017-01-11 05:45:00,-12.944069051122481
2017-01-11 06:00:00,-12.943754122747391
2017-01-11 06:15:00,-12.94343922476479
2017-01-11 06:30:00,-13.162623945186304
2017-01-11 06:45:00,-13.162309107985472
2017-01-11 07:00:00,-13.161994301173934
2017-01-11 07:15:00,-13.16167952475061
2017-01-11 07:30:00,-13.16136477871445
2017-01-11 07:45:00,-13.16105006306437
2017-01-11 08:00:00,-13.160735377799313
2017-01-11 08:15:00,-13.160420722918204
2017-01-11 08:30:00,-13.160106098419991
2017-01-11 08:45:00,-12.720291649262094
2017-01-11 09:00:00,-12.719977085526455
2017-01-11 09:15:00,-12.719662552170508
2017-01-11 09:30:00,-12.279848194151676
2017-01-11 09:45:00,-12.2795337215519
2017-01-11 10:00:00,-11.839719424287114
2017-01-11 10:15:00,-11.61990447075224
2017-01-11 10:30:00,-11.179590508895435
2017-01-11 10:45:00,-10.740276028095515
2017-01-11 11:00:00,-10.080461585297211
2017-01-11 11:15:00,-9.20114663118305
2017-01-11 11:30:00,-8.541833881816423
2017-01-11 11:45:00,-8.102518568824674
2017-01-11 12:00:00,-7.442704247504601
2017-01-11 12:15:00,-7.002891177254536
2017-01-11 12:30:00,-6.78257581803436
2017-01-11 12:45:00,-6.562762121869373
2017-01-11 13:00:00,-6.12294914271358
2017-01-11 13:15:00,-6.1226350952876025
2017-01-11 13:30:00,-6.342320391577676
2017-01-11 13:45:00,-5.902005870816133
2017-01-11 14:00:00,-5.462692738446233
2017-01-11 14:15:00,-5.9013779884854785
2017-01-11 14:30:00,-6.340564901572453
2017-01-11 14:45:00,-6.7802496630088065
2017-01-11 15:00:00,-6.7799358280913395
2017-01-11 15:15:00,-6.999123518889284
2017-01-11 15:30:00,-7.438308646046124
2017-01-11 15:45:00,-7.437994902187732
2017-01-11 16:00:00,-7.877181997396054
2017-01-11 16:15:00,-7.876868314238379
2017-01-11 16:30:00,-8.096553974783962
2017-01-11 16:45:00,-8.315739940335437
2017-01-11 17:00:00,-8.315426348220846
2017-01-11 17:15:00,-8.534614281813141
2017-01-11 17:30:00,-8.534300750388603
2017-01-11 17:45:00,-8.973985876016478
2017-01-11 18:00:00,-8.973672405277732
2017-01-11 18:15:00,-8.973358964880276
2017-01-11 18:30:00,-8.973045554823049
2017-01-11 18:45:00,-8.97273217510498
2017-01-11 19:00:00,-9.411419909099031
2017-01-11 19:15:00,-9.41110659005609
2017-01-11 19:30:00,-9.410793301349106
2017-01-11 19:45:00,-9.41048004297702
2017-01-11 20:00:00,-9.629666402951457
2017-01-11 20:15:00,-9.848852793258658
2017-01-11 20:30:00,-9.848539625884857
2017-01-11 20:45:00,-9.84822648884169
2017-01-11 21:00:00,-9.84791338212808
2017-01-11 21:15:00,-9.847600305742972
2017-01-11 21:30:00,-9.847287259685288
2017-01-11 21:45:00,-9.846974243953966
2017-01-11 22:00:00,-10.066661525576755
2017-01-11 22:15:00,-10.066348570494963
2017-01-11 22:30:00,-10.066035645736338
2017-01-11 22:45:00,-10.065722751299809
2017-01-11 23:00:00,-10.065409887184309
2017-01-11 23:15:00,-10.285097320417576
2017-01-11 23:30:00,-10.284784516940936
2017-01-11 23:45:00,-10.284471743782133
2017-01-12 00:00:00,-10.503658588952788
2017-01-12 00:15:00,-10.503345876426444
2017-01-12 00:30:00,-10.50303319421473
2017-01-12 00:45:00,-10.722221084003593
2017-01-12 01:00:00,-10.721908462417947
2017-01-12 01:15:00,-10.721595871143727
2017-01-12 01:30:00,-10.941283577208685
2017-01-12 01:45:00,-11.160970359908626
2017-01-12 02:00:00,-11.160657859562308
2017-01-12 02:15:00,-11.16034538952315
2017-01-12 02:30:00,-11.160032949790098
2017-01-12 02:45:00,-11.379221082049092
2017-01-12 03:00:00,-11.378908702925038
2017-01-12 03:15:00,-11.59809594211658
2017-01-12 03:30:00,-11.597783623597259
2017-01-12 03:45:00,-11.5974713353787
2017-01-12 04:00:00,-11.59715907745985
2017-01-12 04:15:00,-11.596846849839633
2017-01-12 04:30:00,-11.596534652516983
2017-01-12 04:45:00,-11.59622248549083
2017-01-12 05:00:00,-11.815910615788923
2017-01-12 05:15:00,-11.815598509352572
2017-01-12 05:30:00,-12.035286700238336
2017-01-12 05:45:00,-12.034974654387524
2017-01-12 06:00:00,-12.03466263882788
2017-01-12 06:15:00,-12.03435065355834
2017-01-12 06:30:00,-12.034038698577836
2017-01-12 06:45:00,-12.033726773885297
2017-01-12 07:00:00,-12.033414879479663
2017-01-12 07:15:00,-12.033103015359865
2017-01-12 07:30:00,-12.032791181524837
2017-01-12 07:45:00,-12.251978965986211
2017-01-12 08:00:00,-12.25166719271752
2017-01-12 08:15:00,-12.251355449730397
2017-01-12 08:30:00,-12.251043737023782
2017-01-12 08:45:00,-12.250732054596604
2017-01-12 09:00:00,-12.250420402447794
2017-01-12 09:15:00,-12.25010878057629
2017-01-12 09:30:00,-12.249797188981024
2017-01-12 09:45:00,-12.249485627660924
2017-01-12 10:00:00,-12.029674508602236
2017-01-12 10:15:00,-12.02936300782928
2017-01-12 10:30:00,-11.809051270299491
2017-01-12 10:45:00,-11.36923997502791
2017-01-12 11:00:00,-11.14942802338066
2017-01-12 11:15:00,-10.929117330334696
2017-01-12 11:30:00,-10.708805713882128
2017-01-12 11:45:00,-10.708494394725001
2017-01-12 12:00:00,-10.48868256414644
2017-01-12 12:15:00,-10.268871717506697
2017-01-12 12:30:00,-10.26856048914309
2017-01-12 12:45:00,-10.04824902401305
2017-01-12 13:00:00,-9.388938413118922
2017-01-12 13:15:00,-8.72962687881072
2017-01-12 13:30:00,-7.850316061407199
2017-01-12 13:45:00,-7.410504175628969
2017-01-12 14:00:00,-7.4101931288236
2017-01-12 14:15:00,-7.409882112274207
2017-01-12 14:30:00,-7.190071537967025
2017-01-12 14:45:00,-7.189760581926379
2017-01-12 15:00:00,-6.969450342784015
2017-01-12 15:15:00,-6.969139447247851
2017-01-12 15:30:00,-6.9688285819623275
2017-01-12 15:45:00,-7.188017334939076
2017-01-12 16:00:00,-7.407705843506129
2017-01-12 16:15:00,-7.846895877681952
2017-01-12 16:30:00,-8.066584446742823
2017-01-12 16:45:00,-8.505274816068532
2017-01-12 17:00:00,-8.944962758973446
2017-01-12 17:15:00,-9.383653188786568
2017-01-12 17:30:00,-9.602842153480477
2017-01-12 17:45:00,-9.82203114841543
2017-01-12 18:00:00,-10.04172085260647
2017-01-12 18:15:00,-10.261410587036421
2017-01-12 18:30:00,-10.261100084675403
2017-01-12 18:45:00,-10.48028920056386
2017-01-12 19:00:00,-10.699479300362341
2017-01-12 19:15:00,-10.699168888708456
2017-01-12 19:30:00,-10.69885850728815
2017-01-12 19:45:00,-11.138547736483654
2017-01-12 20:00:00,-11.138237415527298
2017-01-12 20:15:00,-11.13792712480132
2017-01-12 20:30:00,-11.35711740599167
2017-01-12 20:45:00,-11.576306763735946
2017-01-12 21:00:00,-11.575996563694702
2017-01-12 21:15:00,-11.575686393879572
2017-01-12 21:30:00,-11.575376254289488
2017-01-12 21:45:00,-11.57506614492338
2017-01-12 22:00:00,-11.794756332808994
2017-01-12 22:15:00,-11.794446283887645
2017-01-12 22:30:00,-11.794136265187074
2017-01-12 22:45:00,-12.013826543735023
2017-01-12 23:00:00,-12.013516585472813
2017-01-12 23:15:00,-12.013206657428176
2017-01-12 23:30:00,-12.232396347612756
2017-01-12 23:45:00,-12.232086480000081
2017-01-13 00:00:00,-12.451276230614486
2017-01-13 00:15:00,-12.450966423429506
2017-01-13 00:30:00,-12.670656913485583
2017-01-13 00:45:00,-12.670347166724028
2017-01-13 01:00:00,-12.890037717201396
2017-01-13 01:15:00,-13.109227618871703
2017-01-13 01:30:00,-13.108917962737294
2017-01-13 01:45:00,-13.108608336809802
2017-01-13 02:00:00,-13.327799282775164
2017-01-13 02:15:00,-13.327489717258295
2017-01-13 02:30:00,-13.767179762328444
2017-01-13 02:45:00,-13.986370798904954
2017-01-13 03:00:00,-14.205560912008728
2017-01-13 03:15:00,-14.42475105531302
2017-01-13 03:30:00,-14.643942182491076
2017-01-13 03:45:00,-14.6436327981805
2017-01-13 04:00:00,-14.863323711096047
2017-01-13 04:15:00,-15.083013700533531
2017-01-13 04:30:00,-15.30220494849872
2017-01-13 04:45:00,-15.301895684971008
2017-01-13 05:00:00,-15.521086039649044
2017-01-13 05:15:00,-15.520776836506366
2017-01-13 05:30:00,-15.520467663554607
2017-01-13 05:45:00,-15.740158787821507
2017-01-13 06:00:00,-15.73984967524838
2017-01-13 06:15:00,-15.739540592862973
2017-01-13 06:30:00,-15.959231807693023
2017-01-13 06:45:00,-15.958922785679846
2017-01-13 07:00:00,-15.958613793851192
2017-01-13 07:15:00,-15.958304832205986
2017-01-13 07:30:00,-15.957995900743168
2017-01-13 07:45:00,-15.957686999461668
2017-01-13 08:00:00,-15.957378128360418
2017-01-13 08:15:00,-15.957069287438351
2017-01-13 08:30:00,-15.956760476694406
2017-01-13 08:45:00,-15.736451429098704
2017-01-13 09:00:00,-15.51614241167899
2017-01-13 09:15:00,-15.515833691463003
2017-01-13 09:30:00,-15.29602541340817
2017-01-13 09:45:00,-14.856216898497312
2017-01-13 10:00:00,-14.635908001770874
2017-01-13 10:15:00,-14.19659927254419
2017-01-13 10:30:00,-13.757290573487092
2017-01-13 10:45:00,-12.877982324215216
2017-01-13 11:00:00,-12.21817369312349
2017-01-13 11:15:00,-11.55886481753994
2017-01-13 11:30:00,-10.459556391738417
2017-01-13 11:45:00,-9.580248263129956
2017-01-13 12:00:00,-8.481440576671986
2017-01-13 12:15:00,-8.041631409756022
2017-01-13 12:30:00,-7.821823493704237
2017-01-13 12:45:00,-7.162514799096613
2017-01-13 13:00:00,-6.502706409306125
2017-01-13 13:15:00,-5.623398461660784
2017-01-13 13:30:00,-4.744090544172245
2017-01-13 13:45:00,-4.084781970193912
2017-01-13 14:00:00,-3.6449730143829306
2017-01-13 14:15:00,-3.205165996074168
2017-01-13 14:30:00,-3.4243574972978266
2017-01-13 14:45:00,-3.4240494406602338
2017-01-13 15:00:00,-3.6437407275275113
2017-01-13 15:15:00,-3.643432731189634
2017-01-13 15:30:00,-3.643124765000014
2017-01-13 15:45:00,-3.6428168289575744
2017-01-13 16:00:00,-4.082009731777092
2017-01-13 16:15:00,-4.30170116938033
2017-01-13 16:30:00,-4.520894819134398
2017-01-13 16:45:00,-4.960085905037253
2017-01-13 17:00:00,-5.399278928430586
2017-01-13 17:15:00,-6.057971569977411
2017-01-13 17:30:00,-6.497162746302639
2017-01-13 17:45:00,-7.155855448127845
2017-01-13 18:00:00,-7.595548317419748
2017-01-13 18:15:00,-8.034239858815948
2017-01-13 18:30:00,-8.473433063038037
2017-01-13 18:45:00,-8.913124115387678
2017-01-13 19:00:00,-9.351817654535687
2017-01-13 19:15:00,-9.790509316467322
2017-01-13 19:30:00,-10.010202099533565
2017-01-13 19:45:00,-10.449394500742635
2017-01-13 20:00:00,-10.668587618726267
2017-01-13 20:15:00,-11.10827980553418
2017-01-13 20:30:00,-11.107972442085723
2017-01-13 20:45:00,-11.546665238462833
2017-01-13 21:00:00,-11.766358202293837
2017-01-13 21:15:00,-11.986051196248562
2017-01-13 21:30:00,-11.985743953297147
2017-01-13 21:45:00,-12.204936328480017
2017-01-13 22:00:00,-12.424128733783416
2017-01-13 22:15:00,-12.423821581193579
2017-01-13 22:30:00,-12.423514458722138
2017-01-13 22:45:00,-12.643207633396834
2017-01-13 23:00:00,-12.642900571158982
2017-01-13 23:15:00,-12.862593806065126
2017-01-13 23:30:00,-12.862286804056597
2017-01-13 23:45:00,-12.861979832161131
2017-01-14 00:00:00,-12.86167289037766
2017-01-14 00:15:00,-12.861365978705114
2017-01-14 00:30:00,-12.861059097142435
2017-01-14 00:45:00,-13.080251833701244
2017-01-14 01:00:00,-13.299445554042098
2017-01-14 01:15:00,-13.299138762802606
2017-01-14 01:30:00,-13.738831582052006
2017-01-14 01:45:00,-13.958025392709654
2017-01-14 02:00:00,-13.95771869178375
2017-01-14 02:15:00,-14.176911608972937
2017-01-14 02:30:00,-14.396104556263452
2017-01-14 02:45:00,-14.615298487328554
2017-01-14 03:00:00,-14.61499190680584
2017-01-14 03:15:00,-14.614685356381253
2017-01-14 03:30:00,-15.054378416437032
2017-01-14 03:45:00,-15.054071926205506
2017-01-14 04:00:00,-15.053765466068914
2017-01-14 04:15:00,-15.492459165725892
2017-01-14 04:30:00,-15.492152765775964
2017-01-14 04:45:00,-15.491846395917767
2017-01-14 05:00:00,-15.71154032317904
2017-01-14 05:15:00,-15.931234280529914
2017-01-14 05:30:00,-15.930928000940511
2017-01-14 05:45:00,-15.930621751438572
2017-01-14 06:00:00,-16.369314708048428
2017-01-14 06:15:00,-16.369008518718225
2017-01-14 06:30:00,-16.368702359472287
2017-01-14 06:45:00,-16.368396230309543
2017-01-14 07:00:00,-16.588090398257748
2017-01-14 07:15:00,-16.807784596287018
2017-01-14 07:30:00,-16.807478557367478
2017-01-14 07:45:00,-16.80717254852687
2017-01-14 08:00:00,-16.806866569764136
2017-01-14 08:15:00,-16.806560621078194
2017-01-14 08:30:00,-16.36625416841037
2017-01-14 08:45:00,-15.706948836820636
2017-01-14 09:00:00,-15.267143123317197
2017-01-14 09:15:00,-14.827337439886296
2017-01-14 09:30:00,-14.168031244839845
2017-01-14 09:45:00,-13.508725079863797
2017-01-14 10:00:00,-12.848920173289606
2017-01-14 10:15:00,-12.189614068451164
2017-01-14 10:30:00,-11.530307993679921
2017-01-14 10:45:00,-10.870503177307333
2017-01-14 11:00:00,-9.99169662098029
2017-01-14 11:15:00,-9.331891864736768
2017-01-14 11:30:00,-8.672585910223674
2017-01-14 11:45:00,-8.012780260430645
2017-01-14 12:00:00,-7.353474366040221
2017-01-14 12:15:00,-7.133669310425354
2017-01-14 12:30:00,-7.352863460894543
2017-01-14 12:45:00,-6.913059152041452
2017-01-14 13:00:00,-6.473252965896272
2017-01-14 13:15:00,-6.033948442496985
2017-01-14 13:30:00,-5.374143003107182
2017-01-14 13:45:00,-4.714837319112512
2017-01-14 14:00:00,-4.27453152784102
2017-01-14 14:15:00,-4.054726712665644
2017-01-14 14:30:00,-4.054421515553109
2017-01-14 14:45:00,-4.274115661844135
2017-01-14 15:00:00,-4.49331202019
2017-01-14 15:15:00,-4.932505814588669
2017-01-14 15:30:00,-4.932200737666019
2017-01-14 15:45:00,-5.151395278800859
2017-01-14 16:00:00,-5.371091482669872
2017-01-14 16:15:00,-6.029786892606953
2017-01-14 16:30:00,-6.68848042523701
2017-01-14 16:45:00,-7.128176032585337
2017-01-14 17:00:00,-7.786871532644035
2017-01-14 17:15:00,-8.44606678808293
2017-01-14 17:30:00,-9.104762348217378
2017-01-14 17:45:00,-9.543456717684968
2017-01-14 18:00:00,-10.202652063232689
2017-01-14 18:15:00,-10.641347446443948
2017-01-14 18:30:00,-10.861042997017377
2017-01-14 18:45:00,-11.300238165635509
2017-01-14 19:00:00,-11.519433097255778
2017-01-14 19:15:00,-11.959129004950837
2017-01-14 19:30:00,-12.17832399662979
2017-01-14 19:45:00,-12.397519018336478
2017-01-14 20:00:00,-12.397214482057144
2017-01-14 20:15:00,-12.836910509861033
2017-01-14 20:30:00,-12.836606033631854
2017-01-14 20:45:00,-13.275301717125856
2017-01-14 21:00:00,-13.274997300942562
2017-01-14 21:15:00,-13.274692914780605
2017-01-14 21:30:00,-13.274388558638929
2017-01-14 21:45:00,-13.274084232516454
2017-01-14 22:00:00,-13.273779936412126
2017-01-14 22:15:00,-13.49347498367937
2017-01-14 22:30:00,-13.493170747608126
2017-01-14 22:45:00,-13.712866808580634
2017-01-14 23:00:00,-13.712562632538214
2017-01-14 23:15:00,-13.7122584865086
2017-01-14 23:30:00,-13.711954370490732
2017-01-14 23:45:00,-13.931150826170551
2017-01-15 00:00:00,-14.150346358185669
2017-01-15 00:15:00,-14.150042332196634
2017-01-15 00:30:00,-14.149738336215073
2017-01-15 00:45:00,-14.368933958252619
2017-01-15 01:00:00,-14.588130563969829
2017-01-15 01:15:00,-14.587826658004305
2017-01-15 01:30:00,-14.587522782041992
2017-01-15 01:45:00,-15.027218516465126
2017-01-15 02:00:00,-15.026914700506033
2017-01-15 02:15:00,-15.246111456233965
2017-01-15 02:30:00,-15.465307288286533
2017-01-15 02:45:00,-15.465003562324279
2017-01-15 03:00:00,-15.684700133387647
2017-01-15 03:15:00,-15.90439673444676
2017-01-15 03:30:00,-15.904093098471748
2017-01-15 03:45:00,-16.123289080503035
2017-01-15 04:00:00,-16.34248509252688
2017-01-15 04:15:00,-16.342181546529503
2017-01-15 04:30:00,-16.341878030522544
2017-01-15 04:45:00,-16.34157454450493
2017-01-15 05:00:00,-16.5612713555044
2017-01-15 05:15:00,-16.560967929462276
2017-01-15 05:30:00,-16.78066480043511
2017-01-15 05:45:00,-16.78036143436422
2017-01-15 06:00:00,-16.99955768629004
2017-01-15 06:15:00,-17.21875492187312
2017-01-15 06:30:00,-17.218451645751074
2017-01-15 06:45:00,-17.218148399609838
2017-01-15 07:00:00,-17.217845183448354
2017-01-15 07:15:00,-17.43754131062004
2017-01-15 07:30:00,-17.437238154414857
2017-01-15 07:45:00,-17.43693502818622
2017-01-15 08:00:00,-17.43663193193306
2017-01-15 08:15:00,-17.436328865654318
2017-01-15 08:30:00,-16.996525974307424
2017-01-15 08:45:00,-16.55672311293281
2017-01-15 09:00:00,-16.116920281529417
2017-01-15 09:15:00,-15.677117480096172
2017-01-15 09:30:00,-15.017314441603203
2017-01-15 09:45:00,-14.797511967135861
2017-01-15 10:00:00,-14.358208980948465
2017-01-15 10:15:00,-13.698406032356344
2017-01-15 10:30:00,-13.03910283907084
2017-01-15 10:45:00,-12.379299950407287
2017-01-15 11:00:00,-11.719997770722536
2017-01-15 11:15:00,-11.060194941983278
2017-01-15 11:30:00,-10.181392280533684
2017-01-15 11:45:00,-9.521589511714474
2017-01-15 12:00:00,-8.86228649819547
2017-01-15 12:15:00,-8.642484323349649
2017-01-15 12:30:00,-8.642181766472802
2017-01-15 12:45:00,-8.42187992619668
2017-01-15 13:00:00,-7.982076620513386
2017-01-15 13:15:00,-7.762274565486301
2017-01-15 13:30:00,-7.322471319708114
2017-01-15 13:45:00,-7.322168912596698
2017-01-15 14:00:00,-6.662866138706654
2017-01-15 14:15:00,-6.222565164784957
2017-01-15 14:30:00,-6.442262160874492
2017-01-15 14:45:00,-6.881460682272035
2017-01-15 15:00:00,-7.540158821627898
2017-01-15 15:15:00,-7.539856594199801
2017-01-15 15:30:00,-7.979553023424181
2017-01-15 15:45:00,-8.638251252610505
2017-01-15 16:00:00,-9.076948291035059
2017-01-15 16:15:00,-9.296647404077639
2017-01-15 16:30:00,-9.735845181397812
2017-01-15 16:45:00,-10.394542576668844
2017-01-15 17:00:00,-10.833741367538577
2017-01-15 17:15:00,-11.27293923467002
2017-01-15 17:30:00,-11.71213713173642
2017-01-15 17:45:00,-11.711835203695202
2017-01-15 18:00:00,-12.151033160628309
2017-01-15 18:15:00,-12.15073129245167
2017-01-15 18:30:00,-12.150429454205717
2017-01-15 18:45:00,-12.150127645889388
2017-01-15 19:00:00,-12.369826134530422
2017-01-15 19:15:00,-12.589023974082835
2017-01-15 19:30:00,-12.588722255548976
2017-01-15 19:45:00,-12.808420833969281
2017-01-15 20:00:00,-12.808119175285066
2017-01-15 20:15:00,-13.027317134536773
2017-01-15 20:30:00,-13.24651607738495
2017-01-15 20:45:00,-13.246214508467212
2017-01-15 21:00:00,-13.465912282823986
2017-01-15 21:15:00,-13.465610773745226
2017-01-15 21:30:00,-13.685309561613161
2017-01-15 21:45:00,-13.904508654056126
2017-01-15 22:00:00,-14.123706822740537
2017-01-15 22:15:00,-14.12340543332694
2017-01-15 22:30:00,-14.123104073826969
2017-01-15 22:45:00,-14.342302332252252
2017-01-15 23:00:00,-14.342001032576334
2017-01-15 23:15:00,-14.341699762810837
2017-01-15 23:30:00,-14.341398522954702
2017-01-15 23:45:00,-14.560597854693873
2017-01-16 00:00:00,-14.78029694168206
2017-01-16 00:15:00,-14.779995791547606
2017-01-16 00:30:00,-14.77969467131824
2017-01-16 00:45:00,-14.999392894347391
2017-01-16 01:00:00,-15.218592375612026
2017-01-16 01:15:00,-15.43779093310424
2017-01-16 01:30:00,-15.43748993248458
2017-01-16 01:45:00,-15.657189228793492
2017-01-16 02:00:00,-15.876888555001095
2017-01-16 02:15:00,-16.09608723209021
2017-01-16 02:30:00,-16.095786351063197
2017-01-16 02:45:00,-16.314985087944372
2017-01-16 03:00:00,-16.534684533736087
2017-01-16 03:15:00,-16.534383742392354
2017-01-16 03:30:00,-16.973582835982423
2017-01-16 03:45:00,-16.97328210442221
2017-01-16 04:00:00,-16.972981402752165
2017-01-16 04:15:00,-17.192181272658225
2017-01-16 04:30:00,-17.191880630765304
2017-01-16 04:45:00,-17.411579332113835
2017-01-16 05:00:00,-17.41127874999377
2017-01-16 05:15:00,-17.41097819775853
2017-01-16 05:30:00,-17.630677942435867
2017-01-16 05:45:00,-17.630377449967092
2017-01-16 06:00:00,-17.630076987379944
2017-01-16 06:15:00,-17.629776554673363
2017-01-16 06:30:00,-17.84897621669613
2017-01-16 06:45:00,-18.068175908597325
2017-01-16 07:00:00,-18.067875565526034
2017-01-16 07:15:00,-18.06757525233104
2017-01-16 07:30:00,-18.067274969011272
2017-01-16 07:45:00,-18.066974715565674
2017-01-16 08:00:00,-18.066674491993172
2017-01-16 08:15:00,-17.846874233442843
2017-01-16 08:30:00,-17.62657427942169
2017-01-16 08:45:00,-16.967273748733565
2017-01-16 09:00:00,-16.746974331288296
2017-01-16 09:15:00,-16.30767412736558
2017-01-16 09:30:00,-15.86737354895165
2017-01-16 09:45:00,-15.428073404761257
2017-01-16 10:00:00,-14.548773710052139
2017-01-16 10:15:00,-14.108973900248017
2017-01-16 10:30:00,-13.449673578619318
2017-01-16 10:45:00,-12.570373973497492
2017-01-16 11:00:00,-11.911074665264776
2017-01-16 11:15:00,-10.81177485283367
2017-01-16 11:30:00,-10.15247465064404
2017-01-16 11:45:00,-9.273175164957017
2017-01-16 12:00:00,-8.833374610493209
2017-01-16 12:15:00,-8.393575993233007
2017-01-16 12:30:00,-8.173275086490769
2017-01-16 12:45:00,-7.9534758422917875
2017-01-16 13:00:00,-7.733676627944579
2017-01-16 13:15:00,-7.293876222744945
2017-01-16 13:30:00,-6.6345762593822535
2017-01-16 13:45:00,-6.1942780958876575
2017-01-16 14:00:00,-5.754977505575525
2017-01-16 14:15:00,-5.534678715129353
2017-01-16 14:30:00,-5.534379267883047
2017-01-16 14:45:00,-5.534079850481042
2017-01-16 15:00:00,-5.533780462922277
2017-01-16 15:15:00,-5.972981913921501
2017-01-16 15:30:00,-5.972682586046005
2017-01-16 15:45:00,-6.411882189377732
2017-01-16 16:00:00,-6.631082509193934
2017-01-16 16:15:00,-7.070783804892962
2017-01-16 16:30:00,-7.729484993099728
2017-01-16 16:45:00,-8.16868471578093
2017-01-16 17:00:00,-8.607886375645478
2017-01-16 17:15:00,-9.26658765335635
2017-01-16 17:30:00,-9.705788419212782
2017-01-16 17:45:00,-9.924988947871913
2017-01-16 18:00:00,-10.364189773390287
2017-01-16 18:15:00,-10.803391582412347
2017-01-16 18:30:00,-11.023091925901385
2017-01-16 18:45:00,-11.242293527550181
2017-01-16 19:00:00,-11.461494205350832
2017-01-16 19:15:00,-11.681195591992704
2017-01-16 19:30:00,-11.900897008458609
2017-01-16 19:45:00,-11.90059818771868
2017-01-16 20:00:00,-12.11979898481335
2017-01-16 20:15:00,-12.119500223716166
2017-01-16 20:30:00,-12.338701080451447
2017-01-16 20:45:00,-12.33840237899274
2017-01-16 21:00:00,-12.558103974380483
2017-01-16 21:15:00,-12.55780533255599
2017-01-16 21:30:00,-12.557506720547003
2017-01-16 21:45:00,-12.55720813835245
2017-01-16 22:00:00,-12.556909585971276
2017-01-16 22:15:00,-12.556611063402407
2017-01-16 22:30:00,-12.776312837673588
2017-01-16 22:45:00,-12.776014374726133
2017-01-16 23:00:00,-12.775715941587785
2017-01-16 23:15:00,-12.994917126270174
2017-01-16 23:30:00,-12.994618752746845
2017-01-16 23:45:00,-12.99432040902942
2017-01-17 00:00:00,-12.99402209511684
2017-01-17 00:15:00,-13.433223666049535
2017-01-17 00:30:00,-13.432925411743433
2017-01-17 00:45:00,-13.432627187238975
2017-01-17 01:00:00,-13.871829801250911
2017-01-17 01:15:00,-13.871531636346539
2017-01-17 01:30:00,-14.090733089253305
2017-01-17 01:45:00,-14.309934571957442
2017-01-17 02:00:00,-14.309636496445197
2017-01-17 02:15:00,-14.309338450728191
2017-01-17 02:30:00,-14.309040434805361
2017-01-17 02:45:00,-14.308742448675645
2017-01-17 03:00:00,-14.30844449233797
2017-01-17 03:15:00,-14.308146565791276
2017-01-17 03:30:00,-14.307848669034485
2017-01-17 03:45:00,-14.52705134375355
2017-01-17 04:00:00,-14.746753773602194
2017-01-17 04:15:00,-14.746455966208735
2017-01-17 04:30:00,-14.746158188600923
2017-01-17 04:45:00,-14.74586044077769
2017-01-17 05:00:00,-14.745562722737965
2017-01-17 05:15:00,-14.745265034480685
2017-01-17 05:30:00,-14.744967376004787
2017-01-17 05:45:00,-14.744669747309196
2017-01-17 06:00:00,-14.744372148392852
2017-01-17 06:15:00,-14.964073892609179
2017-01-17 06:30:00,-14.963776353248129
2017-01-17 06:45:00,-14.963478843663115
2017-01-17 07:00:00,-14.963181363853089
2017-01-17 07:15:00,-14.962883913816974
2017-01-17 07:30:00,-14.962586493553701
2017-01-17 07:45:00,-14.962289103062211
2017-01-17 08:00:00,-14.961991742341436
2017-01-17 08:15:00,-14.961694411390301
2017-01-17 08:30:00,-14.961397110207749
2017-01-17 08:45:00,-14.961099838792713
2017-01-17 09:00:00,-14.960802597144124
2017-01-17 09:15:00,-14.960505385260916
2017-01-17 09:30:00,-14.520208622758718
2017-01-17 09:45:00,-14.519911470403068
2017-01-17 10:00:00,-14.300113806122589
2017-01-17 10:15:00,-14.299816713290234
2017-01-17 10:30:00,-14.299519650217931
2017-01-17 10:45:00,-14.299222616904608
2017-01-17 11:00:00,-13.85992643732381
2017-01-17 11:15:00,-13.640128921838235
2017-01-17 11:30:00,-13.199832397412159
2017-01-17 11:45:00,-12.76003562808259
2017-01-17 12:00:00,-12.320738613848468
2017-01-17 12:15:00,-12.100441492037831
